assa1263	# x aː t aː ʋ a n #	# s a p t a p a ɲ c aː ʃ a t #
beng1280	# s aː t aː n n a #	# s a p t a p a ɲ c aː ʃ a t #
oriy1255	# s a t aː ʋ a n a #	# s a p t a p a ɲ c aː ʃ a t #
hind1269	# s a t t aː ʋ a n #	# s a p t a p a ɲ c aː ʃ a t #
guja1252	# s a t t aː ʋ a n #	# s a p t a p a ɲ c aː ʃ a t #
mara1378	# s a t t aː ʋ a n n a #	# s a p t a p a ɲ c aː ʃ a t #
kash1277	# k aː ~ cʰ u n #	# k aː ŋ kʂ #
hind1269	# k aː ~ kʰ #	# k aː ŋ kʂ #
west2386	# t aː ~ gʰ #	# k aː ŋ kʂ #
panj1256	# r u d d r aː kʰ #	# r u d r aː kʂ a #
kala1372	# ʃ a k #	# ʃ o k a #
khow1242	# ʃ o g #	# ʃ o k a #
shin1264	# ʃ a #	# ʃ o k a #
sind1272	# s uː a #	# ʃ o k a #
west2386	# s o #	# ʃ o k a #
west2386	# s o #	# ʃ o k a #
sinh1246	# s o ʋ a #	# ʃ o k a #
shin1264	# aː p u #	# a l p a #
kash1277	# o p u #	# a l p a #
assa1263	# aː p aː #	# a l p a #
sinh1246	# a p #	# a l p a #
mara1378	# a p r aː #	# a l p a #
bhad1241	# e i p a ɽ o #	# a l p a #
nepa1254	# s i ŋ e #	# ʃ r̩ ŋ g i n #
guja1252	# s i ~ g iː #	# ʃ r̩ ŋ g i n #
sind1272	# s i ŋ i r u #	# ʃ r̩ ŋ g i n #
kuma1273	# bʱ e k aː n o #	# bʱ e k a #
nepa1254	# b e g u t o #	# bʱ e k a #
assa1263	# bʱ e k #	# bʱ e k a #
oriy1255	# bʱ e k ʈ aː #	# bʱ e k a #
kash1277	# m o ɲ u #	# h i m aː n iː #
bhad1241	# h i aː ɳ #	# h i m aː n iː #
jaun1243	# h j aː ~ ɳ o iː #	# h i m aː n iː #
sind1272	# r aː ʝ u #	# r aː ʝ j a #
nepa1254	# r aː ʝ #	# r aː ʝ j a #
assa1263	# r aː z #	# r aː ʝ j a #
beng1280	# r aː ʝ #	# r aː ʝ j a #
oriy1255	# r aː ʝ a #	# r aː ʝ j a #
bhoj1244	# r aː ʝ #	# r aː ʝ j a #
awad1243	# r aː ʝ i #	# r aː ʝ j a #
marw1260	# r aː ʝ #	# r aː ʝ j a #
guja1252	# r aː ʝ #	# r aː ʝ j a #
garh1243	# r aː ʝ #	# r aː ʝ j a #
shin1264	# s a m aː r #	# s a m aː k aː r a #
sinh1246	# s a d i j a #	# cʰ a n d a s #
sind1272	# cʰ a n d u #	# cʰ a n d a s #
panj1256	# cʰ a n d a ɳ #	# cʰ a n d a s #
hind1269	# cʰ a n d #	# cʰ a n d a s #
assa1263	# b a j a n #	# ʋ a d a n a #
sinh1246	# ʋ u ʋ a n #	# ʋ a d a n a #
beng1280	# b o j aː l #	# ʋ a d aː l a #
guja1252	# p a l i t aː #	# p r a l i p t a #
khow1242	# p u l i k #	# p r a l iː j #
sinh1246	# p i l i n #	# p r a l iː j #
hind1269	# u g g aː h aː #	# u d g aː tʰ aː #
sind1272	# m o t iː #	# m a u k t i k a #
west2386	# m o t iː #	# m a u k t i k a #
panj1256	# m o t t iː #	# m a u k t i k a #
kuma1273	# m o t i ~ #	# m a u k t i k a #
assa1263	# m o t i #	# m a u k t i k a #
oriy1255	# m u t j a #	# m a u k t i k a #
bagh1251	# m o t iː #	# m a u k t i k a #
awad1243	# m o t iː #	# m a u k t i k a #
hind1269	# m o t iː #	# m a u k t i k a #
guja1252	# m o t iː #	# m a u k t i k a #
konk1267	# m o t iː ~ #	# m a u k t i k a #
oriy1255	# b i r i ʝʱ #	# ʋ i r u dʱ j #
hind1269	# b i r u ʝʱ #	# ʋ i r u dʱ j #
guja1252	# ʋ a ɭ u ~ dʱ ʋ u ~ #	# ʋ i r u n d dʱ e #
guja1252	# p a n a t u ~ #	# p u ɳ j a ʋ a n t #
assa1263	# u h #	# uː ʂ a #
beng1280	# u s #	# uː ʂ a #
oriy1255	# uː s a #	# uː ʂ a #
guja1252	# uː s #	# uː ʂ a #
sinh1246	# m a n a r a m #	# m a n o r a m a #
sinh1246	# m u n u b u r aː #	# m a n o r a m a #
sind1272	# k a ʈʰ o #	# e k a s tʰ a #
panj1256	# i k a ʈ ʈʰ #	# e k a s tʰ a #
cham1307	# k i ʈ ʈʰ aː #	# e k a s tʰ a #
beng1280	# e k a ʈ ʈ aː #	# e k a s tʰ a #
oriy1255	# e k aː ʈʰ i #	# e k a s tʰ a #
mait1250	# e k a ʈ ʈʰ aː #	# e k a s tʰ a #
hind1269	# e k tʰ aː #	# e k a s tʰ a #
guja1252	# e k ʈʰ u ~ #	# e k a s tʰ a #
west2386	# n i aː i ~ #	# n i k aː j a #
panj1256	# n i aː iː ~ #	# n i k aː j a #
kala1373	# p aː r e n #	# p a r i dʱ aː n a #
torw1241	# p u aː n #	# p a r i dʱ aː n a #
phal1254	# p e r o ɳ #	# p a r i dʱ aː n a #
sind1272	# p a h i r aː ɳ u #	# p a r i dʱ aː n a #
nepa1254	# p a i r a n #	# p a r i dʱ aː n a #
oriy1255	# p a h a r a ɳ a #	# p a r i dʱ aː n a #
mait1250	# p a r i h a n #	# p a r i dʱ aː n a #
hind1269	# p a h i r n aː #	# p a r i dʱ aː n a #
guja1252	# p a h e r a ɳ #	# p a r i dʱ aː n a #
mara1378	# p e h r a ɳ #	# p a r i dʱ aː n a #
khow1242	# p i r aː a n #	# p a r i dʱ aː n a #
hind1269	# b i h aː iː #	# ʋ i dʱ aː t r̩ #
sind1272	# p i aː s iː #	# p i p aː s i t a #
beng1280	# p i j aː s iː #	# p i p aː s i t a #
oriy1255	# p i aː s i #	# p i p aː s i t a #
hind1269	# p i j aː s aː #	# p i p aː s i t a #
panj1256	# p e aː s aː #	# p i p aː s i t a #
sind1272	# dʱ a r t iː #	# dʱ a r i t r iː #
west2386	# dʱ a r u t #	# dʱ a r i t r iː #
panj1256	# dʱ a r a t #	# dʱ a r i t r iː #
kuma1273	# dʱ a r t iː #	# dʱ a r i t r iː #
nepa1254	# dʱ a r t i #	# dʱ a r i t r iː #
oriy1255	# dʱ a r a t i #	# dʱ a r i t r iː #
hind1269	# dʱ a r t iː #	# dʱ a r i t r iː #
mara1378	# dʱ a r t iː #	# dʱ a r i t r iː #
panj1256	# dʱ a r t iː #	# dʱ a r i t r iː #
oriy1255	# u k a ɽ i #	# u t k a ʈ aː #
hind1269	# tʰ a iː #	# s t r̩ t i #
guja1252	# tʰ a ɽ iː #	# s t r̩ t i #
mara1378	# tʰ a ɖ #	# s t r̩ t i #
kuma1273	# m u n i j o #	# m u ɳ ɖ i t a #
sinh1246	# m i ɖ i j a #	# m u ɳ ɖ i t a #
west2386	# s aː r h aː #	# ʃ aː r a d a #
hind1269	# s a r a j aː #	# ʃ aː r a d a #
sinh1246	# s a r aː #	# ʃ aː r a d a #
kash1277	# t r a m o s u #	# t r a i m aː s j a #
kash1277	# p o n c a s a t a tʰ #	# p a ɲ c a s a p t #
sind1272	# p a ɲ ʝ a h a t a r i #	# p a ɲ c a s a p t #
panj1256	# p a ɲ ʝʱ a t t a r #	# p a ɲ c a s a p t #
nepa1254	# p a c a h a t t a r #	# p a ɲ c a s a p t #
assa1263	# p a ~ s x a t t a r #	# p a ɲ c a s a p t #
beng1280	# p a ~ c aː t t a r #	# p a ɲ c a s a p t #
oriy1255	# p a ɲ c a t t a r i #	# p a ɲ c a s a p t #
awad1243	# p a c #	# p a ɲ c a s a p t #
hind1269	# p a cʰ a t t a r #	# p a ɲ c a s a p t #
guja1252	# p a ~ c o t e r #	# p a ɲ c a s a p t #
mara1378	# p a ~ c j aː h a t t a r #	# p a ɲ c a s a p t #
sind1272	# m a u #	# m a d a #
panj1256	# m a u #	# m a d a #
sinh1246	# m i h i #	# m a d a #
sind1272	# u ɳ a h a t a r i #	# uː n a s a p t #
nepa1254	# u nʱ a t t a r #	# uː n a s a p t #
chur1258	# u ɳʱ a t t a r #	# uː n a s a p t #
assa1263	# u n x a t t a r i #	# uː n a s a p t #
beng1280	# u n s a t t a r #	# uː n a s a p t #
oriy1255	# u ɳ a s a t u r i #	# uː n a s a p t #
hind1269	# u nʱ a t t a r #	# uː n a s a p t #
hind1269	# b a r n aː #	# ʋ a r a ɳ a #
mara1378	# ʋ aː j #	# ʋ a r a ɳ a #
sinh1246	# ʋ a r a ɳ a #	# ʋ a r a ɳ a #
hind1269	# bʱ u t t aː #	# bʱ r̩ k t a #
sinh1246	# p a k i l e #	# p r a s kʰ a l #
kuma1273	# s aː ~ s o #	# s a ~ ʃ a j a #
hind1269	# s aː ~ s aː #	# s a ~ ʃ a j a #
sind1272	# s a ~ s o #	# s a ~ ʃ a j a #
panj1256	# s aː ~ s aː #	# s a ~ ʃ a j a #
guja1252	# s aː ~ s a #	# s a ~ ʃ a j a #
sinh1246	# h a s a #	# s a ~ ʃ a j a #
sinh1246	# a s ʋ e #	# s a ~ ʃ o dʱ a j #
panj1256	# ʝ a l a h r iː #	# ʝ a l a dʱ a r a #
nepa1254	# ʝ a l a h a r i #	# ʝ a l a dʱ a r a #
beng1280	# ʝ a l h a r iː #	# ʝ a l a dʱ a r a #
hind1269	# ʝ a l a h r iː #	# ʝ a l a dʱ a r a #
sind1272	# m aː p u #	# m aː p j a #
panj1256	# m aː p #	# m aː p j a #
beng1280	# m aː p #	# m aː p j a #
oriy1255	# m aː p a #	# m aː p j a #
hind1269	# m aː p #	# m aː p j a #
guja1252	# m aː p #	# m aː p j a #
mara1378	# m aː p #	# m aː p j a #
beng1280	# d a l a i #	# d a l a p #
oriy1255	# d a ɭ aː i #	# d a l a p #
mara1378	# d a ɭ ʋ a i #	# d a l a p #
sind1272	# uː ~ dʱ o #	# a ʋ a m uː r dʱ a #
west2386	# a m uː n dʱ aː #	# a ʋ a m uː r dʱ a #
west2386	# a m uː dʱ aː #	# a ʋ a m uː r dʱ a #
panj1256	# uː ~ dʱ aː #	# a ʋ a m uː r dʱ a #
dogr1250	# uː ɳ ɖ aː #	# a ʋ a m uː r dʱ a #
kuma1273	# uː n #	# a ʋ a m uː r dʱ a #
nepa1254	# u ~ dʱ o #	# a ʋ a m uː r dʱ a #
bagh1251	# a u ~ dʱ aː #	# a ʋ a m uː r dʱ a #
hind1269	# a u ~ dʱ aː #	# a ʋ a m uː r dʱ a #
guja1252	# uː ~ dʱ u ~ #	# a ʋ a m uː r dʱ a #
maha1287	# u n d i #	# a ʋ a m uː r dʱ a #
doma1258	# s a u i #	# s ʋ aː m i n #
sind1272	# s aː ~ iː ~ #	# s ʋ aː m i n #
west2386	# s aː ~ i #	# s ʋ aː m i n #
panj1256	# s aː iː ~ #	# s ʋ aː m i n #
nepa1254	# s a i j aː ~ #	# s ʋ aː m i n #
beng1280	# s aː ~ i #	# s ʋ aː m i n #
oriy1255	# s aː i ~ #	# s ʋ aː m i n #
bhoj1244	# s aː iː ~ #	# s ʋ aː m i n #
awad1243	# s aː iː #	# s ʋ aː m i n #
hind1269	# s aː ~ iː #	# s ʋ aː m i n #
guja1252	# s aː ~ iː #	# s ʋ aː m i n #
mara1378	# s aː iː #	# s ʋ aː m i n #
sinh1246	# s aː m i #	# s ʋ aː m i n #
nort2665	# i ʃ p uː n ʝ #	# s ʋ aː m i n #
nort2665	# p aː n ʝ e #	# s ʋ aː m i n #
nort2666	# p o n z e #	# s ʋ aː m i n #
nort2666	# p o ~ e ʃ #	# s ʋ aː m i n #
nepa1254	# c i u ~ ɽ o #	# c i b u k a #
kuma1273	# cʰ j uː n #	# c i b u k a #
bhad1241	# cʰ o ~ ʈ i #	# c i b u k a #
doma1260	# cʰ o m i #	# c i b u k a #
hind1269	# c i b u k #	# c i b u k a #
kash1277	# k o ŋ g #	# k u ŋ k u m a #
west2386	# k u ŋ g uː #	# k u ŋ k u m a #
panj1256	# k u ŋ g uː #	# k u ŋ k u m a #
guja1252	# k u ~ k u ~ #	# k u ŋ k u m a #
mara1378	# k u ~ k uː ~ #	# k u ŋ k u m a #
sinh1246	# k o k u m #	# k u ŋ k u m a #
guja1252	# k a ~ k u ~ #	# k u ŋ k u m a #
mait1250	# k a l e s #	# k l e ʃ a #
hind1269	# k i l e s #	# k l e ʃ a #
mara1378	# k i ɭ a s #	# k l e ʃ a #
sinh1246	# k e l e s a #	# k l e ʃ a #
hind1269	# k i l a s n aː #	# k l e ʃ a #
mara1378	# k i ɭ a s ɳ e ~ #	# k l e ʃ a #
assa1263	# k e l e h u r aː #	# k l e ʃ a #
sinh1246	# k e l e s a #	# k l e ʃ a j #
kash1277	# b a n d #	# b a n dʱ u #
assa1263	# b aː n dʱ #	# b a n dʱ u #
sinh1246	# n u p u #	# a n u p uː r ʋ a #
sinh1246	# n e j a #	# ʝ ɲ e j a #
torw1241	# ʃ iː ʃ #	# ʃ u ʂ i #
oriy1255	# tʰ aː b a #	# s tʰ aː t a ʋ j a #
guja1252	# ʈʰ aː ʋ k u ~ #	# s tʰ aː t a ʋ j a #
beng1280	# l aː s #	# l aː s a #
hind1269	# l aː s #	# l aː s a #
hind1269	# l aː s #	# l aː s a j #
nort2666	# l aː s #	# l aː s a j #
sind1272	# l aː s ʝ a #	# l aː s a j #
kash1277	# kʰ a l #	# kʰ a l iː #
sind1272	# kʰ a r u #	# kʰ a l iː #
panj1256	# kʰ a ɭ #	# kʰ a l iː #
nepa1254	# kʰ a l i #	# kʰ a l iː #
assa1263	# kʰ a l i h a i #	# kʰ a l iː #
beng1280	# kʰ a l #	# kʰ a l iː #
oriy1255	# kʰ a ɭ i #	# kʰ a l iː #
bagh1251	# kʰ a r iː #	# kʰ a l iː #
hind1269	# kʰ a l iː #	# kʰ a l iː #
marw1260	# kʰ a ɭ iː #	# kʰ a l iː #
guja1252	# kʰ a ɭ #	# kʰ a l iː #
mara1378	# kʰ a ɭ #	# kʰ a l iː #
kach1277	# kʰ a ɽ #	# kʰ a l iː #
maha1287	# kʰ a l ʝ o #	# kʰ a l iː #
bhad1241	# kʰ u #	# kʰ a l u #
nepa1254	# n aː s o #	# n j aː s a #
guja1252	# n aː s #	# n j aː s a #
panj1256	# k aː i tʰ #	# k aː j a s tʰ a #
nepa1254	# k aː i tʰ e #	# k aː j a s tʰ a #
assa1263	# k aː tʰ a #	# k aː j a s tʰ a #
beng1280	# k aː j e tʰ #	# k aː j a s tʰ a #
oriy1255	# k aː i tʰ a #	# k aː j a s tʰ a #
hind1269	# k aː j a tʰ #	# k aː j a s tʰ a #
mara1378	# k aː j a t #	# k aː j a s tʰ a #
hind1269	# k aː j tʰ iː #	# k aː j a s tʰ a #
kuma1273	# h a ŋ g aː r #	# a h a ~ k aː r a #
doma1260	# u #	# a h a m #
tira1253	# a u #	# a h a m #
kala1372	# aː #	# a h a m #
khow1242	# a ʋ a #	# a h a m #
kala1373	# j a #	# a h a m #
torw1241	# a i #	# a h a m #
kash1277	# a u ~ #	# a h a m #
sind1272	# aː ~ uː ~ #	# a h a m #
maha1287	# a u ~ #	# a h a m #
guja1252	# h u ~ #	# a h a m #
konk1267	# h a ~ u #	# a h a m #
khow1242	# a ʋ aː #	# a h a m #
maha1287	# a u ~ #	# a h a m #
kash1277	# g a n ɖ u l u #	# g r a n tʰ i l a #
sind1272	# g a ɳ ɖʱ i r u #	# g r a n tʰ i l a #
oriy1255	# g a ɳ ʈʰ i ɭ a #	# g r a n tʰ i l a #
sinh1246	# k i ʋ i j aː #	# k a p i #
doma1258	# ʃ n a r #	# ʃ r iː ɳ aː t i #
kuma1273	# p aː s a ɳ #	# p r aː s a n a #
gawa1247	# c h aː r #	# kʂ a r a #
phal1254	# c h aː r #	# kʂ a r a #
shin1264	# c h a r #	# kʂ a r a #
assa1263	# kʰ a r #	# kʂ a r a #
kash1277	# cʰ a r #	# kʂ a r a #
sind1272	# cʰ a r a #	# kʂ a r a #
gawa1247	# c h a r #	# kʂ a r #
khow1242	# c h o r i k #	# kʂ a r #
kash1277	# cʰ a r u n #	# kʂ a r #
sind1272	# kʰ a r a #	# kʂ a r #
panj1256	# kʰ a r #	# kʂ a r #
oriy1255	# cʰ a r #	# kʂ a r #
hind1269	# cʰ a r #	# kʂ a r #
guja1252	# kʰ a r #	# kʂ a r #
mara1378	# kʰ a r #	# kʂ a r #
guja1252	# kʰ a r a ɽ #	# kʂ a r #
kash1277	# cʰ a l u n #	# kʂ a l #
hind1269	# kʰ a r #	# kʂ a l #
maha1287	# d o ʃ e #	# j o ʂ i t #
nepa1254	# c i n #	# c iː n a #
beng1280	# c i n aː #	# c iː n a #
hind1269	# c iː n #	# c iː n a #
sinh1246	# s i n a #	# c iː n a #
oriy1255	# a n dʱ u ɭ a #	# a n dʱ u l a #
sinh1246	# g u r u n u #	# g a r a ɳ a #
doma1258	# n a #	# n aː g a #
oriy1255	# n a a #	# n aː g a #
sinh1246	# n a j #	# n aː g a #
kala1373	# n aː ŋ g #	# n aː g a #
kala1372	# nʱ o ŋ #	# n aː g a #
sinh1246	# n aː #	# n aː g a #
sind1272	# p a r j o #	# p a l i t a #
west2386	# p a l i j aː #	# p a l i t a #
guja1252	# p a ɭ iː #	# p a l i t a #
sinh1246	# p u l u #	# p a l i t a #
hind1269	# b aː l o ~ #	# p a l i t a #
sinh1246	# ʋ i l i #	# ʋ r iː ɖ i t a #
nort2666	# m aː u #	# m aː d a #
hind1269	# m a ~ g uː s #	# m a g g uː ʃ a #
mara1378	# m a ~ g uː s #	# m a g g uː ʃ a #
oriy1255	# p a ʈʰ aː #	# p r̩ ʂ ʈʰ j a #
sinh1246	# d u r a #	# d uː r a t aː #
nort2666	# t i n o #	# t r̩ ʂ ɳ a k a #
sout2672	# t e n aː #	# t r̩ ʂ ɳ a k a #
mara1378	# t aː nʱ aː #	# t r̩ ʂ ɳ a k a #
shin1264	# d a b uː n #	# d a m uː n a s #
brok1247	# d a m o n #	# d a m uː n a s #
kash1277	# n aː r a n g #	# n aː r a ŋ g a #
sind1272	# n aː r a ŋ g iː #	# n aː r a ŋ g a #
panj1256	# n aː r a ŋ g iː #	# n aː r a ŋ g a #
beng1280	# n aː r a ŋ g #	# n aː r a ŋ g a #
oriy1255	# n aː r a ŋ g aː #	# n aː r a ŋ g a #
hind1269	# n aː r a ŋ g #	# n aː r a ŋ g a #
guja1252	# n aː r a ~ g iː #	# n aː r a ŋ g a #
mara1378	# n aː r a ~ g #	# n aː r a ŋ g a #
kash1277	# p a m b u cʰ #	# p a d m aː kʂ a #
west2386	# m a l ɳ aː #	# m a l a n a #
oriy1255	# m a ɭ a n a #	# m a l a n a #
hind1269	# m a l a n #	# m a l a n a #
mara1378	# m a ɭ a ɳ #	# m a l a n a #
konk1267	# m a ɭ ɳ iː #	# m a l a n a #
sind1272	# o ʝ u #	# o ʝ m a n #
hind1269	# o ʝ #	# o ʝ m a n #
mara1378	# o ʝ #	# o ʝ m a n #
guja1252	# a ʝʱ a #	# o ʝ m a n #
kuma1273	# b i s a u ɳ #	# ʋ i ʃ r aː m a ɳ a #
nepa1254	# b i s a u n i #	# ʋ i ʃ r aː m a ɳ a #
sind1272	# ʋ i s aː ~ i #	# ʋ i ʃ r aː m a j #
kuma1273	# b i s uː #	# ʋ i ʃ r aː m a j #
nepa1254	# b i s aː u #	# ʋ i ʃ r aː m a j #
mara1378	# ʋ i s aː ~ ʋ #	# ʋ i ʃ r aː m a j #
sind1272	# ʋ i s aː m a #	# ʋ i ʃ r aː m j #
west2386	# ʋ i s s a m #	# ʋ i ʃ r aː m j #
panj1256	# ʋ i s s a m #	# ʋ i ʃ r aː m j #
mara1378	# ʋ i s a m #	# ʋ i ʃ r aː m j #
west2386	# m i s s a m #	# ʋ i ʃ r aː m j #
gawa1247	# p o r i #	# p uː r a j #
indu1241	# p uː r #	# p uː r a j #
indu1241	# p o r #	# p uː r a j #
phal1254	# p uː r #	# p uː r a j #
shin1264	# p u r o i k i #	# p uː r a j #
kash1277	# p uː r u n #	# p uː r a j #
sind1272	# p uː r a #	# p uː r a j #
west2386	# p uː r #	# p uː r a j #
panj1256	# p uː r #	# p uː r a j #
nepa1254	# p u r #	# p uː r a j #
assa1263	# p u r #	# p uː r a j #
beng1280	# p u r aː #	# p uː r a j #
oriy1255	# p uː r #	# p uː r a j #
mait1250	# p uː r #	# p uː r a j #
guja1252	# p uː r #	# p uː r a j #
mara1378	# p u r #	# p uː r a j #
konk1267	# p u r #	# p uː r a j #
sinh1246	# p u r a #	# p uː r a j #
panj1256	# p u r aː u #	# p uː r a j #
nepa1254	# p u r aː u #	# p uː r a j #
assa1263	# p u r aː #	# p uː r a j #
beng1280	# p u r aː #	# p uː r a j #
oriy1255	# p uː r aː #	# p uː r a j #
mait1250	# p u r aː e b #	# p uː r a j #
hind1269	# p u r aː #	# p uː r a j #
mara1378	# p u r a ʋ i #	# p uː r a j #
sinh1246	# p u r a ʋ a #	# p uː r a j #
kuma1273	# p u r i #	# p uː r a j #
kach1277	# p uː r #	# p uː r a j #
garh1243	# p uː r #	# p uː r a j #
dhiv1236	# f u r a #	# p uː r a j #
hind1269	# s uː n uː #	# s uː n u #
gawa1247	# m i ɳ #	# m e ɳ ɖʱ a #
kala1372	# a m r n a r a #	# m e ɳ ɖʱ a #
kala1373	# m i n aː l #	# m e ɳ ɖʱ a #
torw1241	# m i ɳ ɖ #	# m e ɳ ɖʱ a #
savi1242	# j e ɽ o #	# m e ɳ ɖʱ a #
phal1254	# m i ɳ ɖ #	# m e ɳ ɖʱ a #
panj1256	# m e ~ ɖʱ aː #	# m e ɳ ɖʱ a #
panj1256	# m iː ɖ ɖʱ aː #	# m e ɳ ɖʱ a #
nepa1254	# m e ɽʱ o #	# m e ɳ ɖʱ a #
assa1263	# m e r s aː g #	# m e ɳ ɖʱ a #
beng1280	# m e ɽ aː #	# m e ɳ ɖʱ a #
oriy1255	# m e ɳ ɖʱ aː #	# m e ɳ ɖʱ a #
hind1269	# m e ɽʱ #	# m e ɳ ɖʱ a #
guja1252	# m e ~ ɖʱ a #	# m e ɳ ɖʱ a #
mara1378	# m e ~ ɖʱ aː #	# m e ɳ ɖʱ a #
sinh1246	# m a ɖ a j aː #	# m e ɳ ɖʱ a #
hind1269	# m e ʈʰ aː #	# m e ɳ ɖʱ a #
hind1269	# m e ʝʱ u k aː #	# m e ɳ ɖʱ a #
kash1277	# ʋ a k a r #	# ʋ a k r a #
sind1272	# ʋ a k a ɽ u #	# ʋ a k r a #
sinh1246	# ʋ a k #	# ʋ a k r a #
sind1272	# ʋ a k o ɽ a ɳ u #	# ʋ a k r a #
kuma1273	# b a k a u t o #	# ʋ a k r a #
sinh1246	# ʋ a k u ʈ u #	# ʋ a k r a #
oriy1255	# k o tʰ a m i r i #	# k u s t u m b a r iː #
hind1269	# k o tʰ m iː r #	# k u s t u m b a r iː #
guja1252	# k o tʰ m iː r #	# k u s t u m b a r iː #
mara1378	# k o tʰ a ~ b iː r #	# k u s t u m b a r iː #
sinh1246	# k o t a m b u r u #	# k u s t u m b a r iː #
konk1267	# k o t t a m b a r i #	# k u s t u m b a r iː #
dhiv1236	# k o t a n b i r i #	# k u s t u m b a r iː #
sinh1246	# a n d a n a j a #	# s a ɲ ʝ a n a #
kuma1273	# ʝ aː m i r #	# ʝ a m b iː r a #
kuma1273	# ʝ aː m iː r #	# ʝ a m b iː r a #
nepa1254	# ʝ i m i r #	# ʝ a m b iː r a #
assa1263	# z aː m iː r #	# ʝ a m b iː r a #
beng1280	# ʝ aː m bʱ i r #	# ʝ a m b iː r a #
oriy1255	# ʝ a m bʱ iː r a #	# ʝ a m b iː r a #
hind1269	# ʝ a ~ bʱ iː r iː #	# ʝ a m b iː r a #
mara1378	# ʝ aː ~ bʱ iː r #	# ʝ a m b iː r a #
nort2666	# ʋ a ʈ ʈ #	# ʋ a r t #
sind1272	# ʋ a ʈ a #	# ʋ a r t #
west2386	# ʋ a t t #	# ʋ a r t #
west2386	# ʋ a t t #	# ʋ a r t #
bhad1241	# b a ʈ #	# ʋ a r t #
beng1280	# b a ʈ aː #	# ʋ a r t #
oriy1255	# a ʈ e #	# ʋ a r t #
bagh1251	# b aː #	# ʋ a r t #
awad1243	# b aː ʈ e #	# ʋ a r t #
bhoj1244	# b aː ʈ e #	# ʋ a r t #
guja1252	# ʋ a ʈ #	# ʋ a r t #
mara1378	# ʋ aː ʈ #	# ʋ a r t #
sinh1246	# ʋ a ʈ i #	# ʋ a r t #
kuma1273	# a d aː ~ g i l o #	# a r dʱ aː ɳ g a #
bagh1251	# a dʱ a ŋ g iː #	# a r dʱ aː ɳ g a #
hind1269	# a dʱ aː ~ g aː #	# a r dʱ aː ɳ g a #
panj1256	# p a s o aː #	# p r a s r u t a #
nort2665	# g a iː n #	# g a ʋ iː n iː #
nort2666	# s a n aː #	# g a ʋ iː n iː #
kala1373	# t a tʰ iː ~ #	# t a t s tʰ a #
wels1246	# tʰ aː #	# t a tʰ aː #
balk1252	# t a #	# t a tʰ aː #
doma1260	# t a #	# t a tʰ aː #
nort2665	# tʰ aː #	# t a tʰ aː #
kash1277	# t a #	# t a tʰ aː #
west2386	# t aː ~ h #	# t a tʰ aː #
wels1246	# tʰ a i #	# t a tʰ aː p i #
khow1242	# tʰ e #	# t a tʰ aː p i #
kash1277	# t i #	# t a tʰ aː p i #
west2386	# t aː ~ h ʋ iː #	# t a tʰ aː p i #
bhad1241	# t e #	# t a tʰ aː p i #
maha1287	# t a i ~ #	# t a tʰ aː p i #
nepa1254	# t a i #	# t a tʰ aː p i #
assa1263	# t e o #	# t a tʰ aː p i #
mait1250	# t a i o #	# t a tʰ aː p i #
sinh1246	# t a ʋ a #	# t a tʰ aː p i #
sind1272	# a ŋ aː r iː #	# a ŋ g aː r a k a #
bhad1241	# a ŋ aː r i #	# a ŋ g aː r a k a #
sind1272	# a ŋ aː r o #	# a ŋ g aː r a k a #
nort2666	# a ŋ g a r aː n #	# a ŋ g aː r a dʱ aː n iː #
west2386	# p o h l aː #	# p r̩ tʰ u l a #
khet1238	# pʰ o l aː #	# p r̩ tʰ u l a #
panj1256	# p o h l l o #	# p r̩ tʰ u l a #
guja1252	# p a h a ɭ u ~ #	# p r̩ tʰ u l a #
sinh1246	# p a ɭ a l #	# p r̩ tʰ u l a #
dhiv1236	# f u ɭ a u #	# p r̩ tʰ u l a #
kach1277	# p a u ɭ o #	# p r̩ tʰ u l a #
dhiv1236	# f u ɭ a u #	# p r̩ tʰ u l a #
guja1252	# m aː ~ ɖ #	# m a ɳ ɖ a #
mara1378	# m aː ~ ɖ #	# m a ɳ ɖ a #
sinh1246	# m a ɖ a #	# m a ɳ ɖ a #
oriy1255	# u l a s aː #	# u l l a s a #
kash1277	# ʋ o l a s u n #	# u l l a s #
beng1280	# u l a s aː #	# u l l a s #
oriy1255	# u l a s #	# u l l a s #
hind1269	# h u l a s #	# u l l a s #
guja1252	# u l a s #	# u l l a s #
mara1378	# u l h aː s #	# u l l a s #
assa1263	# u l aː h #	# u l l a s #
hind1269	# h u l aː s #	# u l l a s #
mara1378	# u l h aː s #	# u l l a s #
oriy1255	# u l aː s i #	# u l l a s #
mara1378	# u l h aː s iː #	# u l l a s #
assa1263	# u l aː h #	# u l l a s #
panj1256	# u l aː h u #	# u l l aː p a j #
oriy1255	# n i r aː i ~ s a #	# n i r aː m i ʂ a #
guja1252	# p a ʈ e l #	# p a ʈ ʈ a k i l a #
mara1378	# p aː ʈ e l #	# p a ʈ ʈ a k i l a #
assa1263	# u t i b a #	# u t t a #
oriy1255	# o t a #	# u t t a #
guja1252	# u t ʋ u ~ #	# u t t a #
sind1272	# m u o #	# m uː t a #
sind1272	# m uː ɽ u #	# m uː t a #
panj1256	# m uː ɽ iː #	# m uː t a #
nepa1254	# m u r #	# m uː t a #
